DIAGNOSIS_CODE,SHORT_DESCRIPTION,LONG_DESCRIPTION,diagnosis_code_key,gold_run_id,gold_processed_timestamp
V959XXA,"Unspecified aircraft accident injuring occupant, init encntr","Unspecified aircraft accident injuring occupant, initial encounter",da93a99b55968a6d77e8443337f0a64ac088be97b0d38fb107253aba37ea58ea,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V9612XS,"Forced landing of hang-glider injuring occupant, sequela","Forced landing of hang-glider injuring occupant, sequela",797edd3e0406fdd02b4f45aafffb0db296f586e7999503113a9587d5be67edd7,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V9733XD,"Sucked into jet engine, subsequent encounter","Sucked into jet engine, subsequent encounter",4b4c02f915a19bd2bf70656e10ad0e64650f2201407a12353a86c8c6473fe72d,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V97811S,"Civilian injured by military aircraft, sequela","Civilian injured by military aircraft, sequela",01c067c36f37f845da2065cba8910af25171555a64204b3408c7c171e71c71fe,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V983XXA,"Accident to, on or involving ski lift, initial encounter","Accident to, on or involving ski lift, initial encounter",0a03fe82acd37bc0774f45a6694c970643118590a38b16b3a630ec0c41134f81,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V988XXD,"Other specified transport accidents, subsequent encounter","Other specified transport accidents, subsequent encounter",2cb079eefb2b5b7ca416173332cb8c8d7e5ae04c886d7511e5106a4b8a6ce6fd,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V99XXXD,"Unspecified transport accident, subsequent encounter","Unspecified transport accident, subsequent encounter",7795448491fd29b30d60af8e1522e024d5157d047efa7dd61e17ee163bd6330f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W000XXS,"Fall on same level due to ice and snow, sequela","Fall on same level due to ice and snow, sequela",f02d013088c042299a2d055e6fa1f27f3cbac6ba3f6c6ed07b10b204f4d74ad9,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W0110XD,"Fall same lev from slip/trip w strike agnst unsp obj, subs","Fall on same level from slipping, tripping and stumbling with subsequent striking against unspecified object, subsequent encounter",e773083fca22c6a3b57cf12e04f0f9f41955b6a087678c2ac0de2deda244a038,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W050XXA,"Fall from non-moving wheelchair, initial encounter","Fall from non-moving wheelchair, initial encounter",180ccd6f4dcbc13668276136116ec4ab9c4642dfa405b77cbd7e2bf70845991c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W102XXD,"Fall (on)(from) incline, subsequent encounter","Fall (on)(from) incline, subsequent encounter",c202552dd34956fbbcb2ce25d61274a9ca0fa2a9b69fd83aed572a679033d068,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W130XXS,"Fall from, out of or through balcony, sequela","Fall from, out of or through balcony, sequela",9b8236513dcccbda97f83fe7ee7dbcf4884d5edd954ff8b011c0b1104ef3f402,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W134XXA,"Fall from, out of or through window, initial encounter","Fall from, out of or through window, initial encounter",44f5fb0421fdbbb09bf9a7fdd2e0bd9e4f82ffd79b052fd604869a2f8a221b9a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W134XXS,"Fall from, out of or through window, sequela","Fall from, out of or through window, sequela",1360ee55f531b45f29b0299d2a6ee4217883c3fdbd1f3520bf190dc3a5c0fd8c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W16022D,"Fall into swimming pool strk bottom causing oth injury, subs","Fall into swimming pool striking bottom causing other injury, subsequent encounter",c49d113c797dcb9aedf5883dc4a33fef7e37923fc5fd66e986ade82d4724f6c4,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W16311S,"Fall into oth water striking surfc causing drown, sequela","Fall into other water striking water surface causing drowning and submersion, sequela",a5e4717ee2ea0cc74a83e6cade9d79b6261d3a2560e9420236622605c85577ca,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W16322D,"Fall into oth water striking bottom causing oth injury, subs","Fall into other water striking bottom causing other injury, subsequent encounter",0c322f9c0dcbbbe1b94c39f1cab3dd38534af84d79144f712228f534677797b8,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W16531D,"Jump/div into swimming pool strk wall causing drown, subs","Jumping or diving into swimming pool striking wall causing drowning and submersion, subsequent encounter",2e5cd17922f972dd7ce22348417701ff2275f393870427e88d18c3e935bfcf2f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W16531S,"Jump/div into swimming pool strk wall causing drown, sequela","Jumping or diving into swimming pool striking wall causing drowning and submersion, sequela",1dbae5020a1aafff23efc414eb4edd1dc04c520882a08ba34c02723a070633fc,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W16532A,"Jump/div into swim pool strk wall causing oth injury, init","Jumping or diving into swimming pool striking wall causing other injury, initial encounter",b79426165e9e4f89fbcdf12f074b1e2cb8f226c34bf1980bdddf66d84497e845,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W16621S,"Jump/div into natrl body of wtr strk botm cause drown, sqla","Jumping or diving into natural body of water striking bottom causing drowning and submersion, sequela",c5744a6138a93c3dd7ab8b67d15ebace274523017bf3fdbb570422fbc7ba1f6a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W16722D,"Jump/div from boat striking bottom causing oth injury, subs","Jumping or diving from boat striking bottom causing other injury, subsequent encounter",0264c1b95029a9e1db2ede3905e0a9f4375934490284a92b214897269fa59449,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W16812A,"Jump/div into oth water strk surfc causing oth injury, init","Jumping or diving into other water striking water surface causing other injury, initial encounter",596b788d239a36f73d66be09eeee64ac30945ca67a4314b6b381ebb1635586ef,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W16832A,"Jump/div into oth water strk wall causing oth injury, init","Jumping or diving into other water striking wall causing other injury, initial encounter",0fa6565b32c30e6b815c2bf7952637ff321db1ebd2b1e3c4f09b4a2346a5fb09,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W170XXS,"Fall into well, sequela","Fall into well, sequela",61085f1d622d82a5c344ad02d1e51d3f9593546785a7bea21e41bd487280fcad,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W172XXD,"Fall into hole, subsequent encounter","Fall into hole, subsequent encounter",bcbcf98ff065abcf5db04b73f9b4323b0241caae1a06515ec105e04e0c94fc01,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W174XXS,"Fall from dock, sequela","Fall from dock, sequela",dd254d69646db28117504aca4c6e63c3247e4e92e71017dc8ef57e5880cb7483,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W1801XS,"Striking against sports equipment w subsequent fall, sequela","Striking against sports equipment with subsequent fall, sequela",f2afd543b4ef13ab149f8546990466ac96c0917ba069965c542491b155e75b89,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W1812XA,"Fall from or off toilet w strike against object, init","Fall from or off toilet with subsequent striking against object, initial encounter",dcc980df29daed90156af19730cc3d36597338a6b46bd451ecc84f324a0dc7d9,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W1841XS,"Slip/trip w/o falling due to stepping on object, sequela","Slipping, tripping and stumbling without falling due to stepping on object, sequela",c79da084dee1bfc04725d6a187b954186da461b0c72fae7c900638cfef7d577f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W200XXD,"Struck by falling object in cave-in, subsequent encounter","Struck by falling object in cave-in, subsequent encounter",1e7890de84613ea05950872c91b613d31337b2cf7dd9153b6eb0c4ef876ea2dc,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W200XXS,"Struck by falling object in cave-in, sequela","Struck by falling object in cave-in, sequela",9e1ff06ee3467d2bd113998ff5038c78dd8eb3ab48d66f218de08ceec5143283,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W2109XS,"Struck by other hit or thrown ball, sequela","Struck by other hit or thrown ball, sequela",756b127f93d203fd4cc691bb1f80416027ba5cf1a187da2bb659ce0bf54c153e,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W2112XS,"Struck by tennis racquet, sequela","Struck by tennis racquet, sequela",af0409800fdd2cad62acb80036c0a7173fd44409deaf2e92d802ec9ff862e771,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W21221S,"Struck by field hockey puck, sequela","Struck by field hockey puck, sequela",20a769db51a6877b3f6058c7aba79f4e4cbf6a8c34a34ee2691656a5a64c504c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W2132XS,"Struck by skate blades, sequela","Struck by skate blades, sequela",c2fbd124ca9482a59f9b14430c836890c436048f541a5aec918ba662fd70d34a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W2139XS,"Struck by other sports foot wear, sequela","Struck by other sports foot wear, sequela",8376a1b4fbea2bc7b46e12846580a5b2cafe25df08af3a9b024ecf7cd8435cdb,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W2202XS,"Walked into lamppost, sequela","Walked into lamppost, sequela",544185cfd22edc3118b12fa0b70902f2538c8ef6624949d1800b8ce8d8f44d64,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W275XXA,"Contact with paper-cutter, initial encounter","Contact with paper-cutter, initial encounter",886562750503bc61e6c37bcc4090783d3eb1414f9c4cede796a0753cd0b0a60a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W291XXD,"Contact with electric knife, subsequent encounter","Contact with electric knife, subsequent encounter",2ebe57e9deae7cb5a1f1f05a7b7af3ea0774e40e75bf8c5b0195b1af5df84dfc,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W303XXD,"Contact with grain storage elevator, subsequent encounter","Contact with grain storage elevator, subsequent encounter",04ed0db90e63dcc1aeb9b008281668a41199f92df02fcb4bf8ef93703a0f5139,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W3181XS,"Contact with recreational machinery, sequela","Contact with recreational machinery, sequela",c735b1746fd41db8b643ca5af45e2e69c5fcc133cff2f2608e9d7c46a53052f3,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W3300XA,"Accidental discharge of unsp larger firearm, init encntr","Accidental discharge of unspecified larger firearm, initial encounter",075a0c562c19069fd5b71af0dff2c52f1f8d59056efe6c4e9f8fd3727402444e,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W3312XA,"Accidental malfunction of hunting rifle, initial encounter","Accidental malfunction of hunting rifle, initial encounter",926917b46f165841ee663394d74aeaf53d52c304b2abb51c1fc3cb90481bb434,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W3419XS,"Accidental malfunction from oth firearms, sequela","Accidental malfunction from other specified firearms, sequela",3a70d6daf811fda0fb6e211d60a4da6ca1f8d06466a3abd6ce9792841ba440e4,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W35XXXA,"Explosion and rupture of boiler, initial encounter","Explosion and rupture of boiler, initial encounter",c6bceb80b0af879972f7a758ccfaffe8ed9e64ddc10ef249b7e9130bbec958af,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W363XXA,"Explosion and rupture of pressurized-gas tank, init encntr","Explosion and rupture of pressurized-gas tank, initial encounter",0bd70a11a7d1c04514db35926af18d9d5300eb3bdfeb356f5007cbc32184aff5,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W429XXS,"Exposure to other noise, sequela","Exposure to other noise, sequela",ca58a5500c039c7194a06105f80179150acacaa3d695c4feb08747432be07c9c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W449XXD,"Unspecified foreign body entering via natural orifice, subs","Unspecified foreign body entering into or through a natural orifice, subsequent encounter",649b811959a25aac00e6a1c2277795d3547b4785f6944a5ef38dd369a53a05ab,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W44B3XD,"Plastic toy and toy part entering via natural orifice, subs","Plastic toy and toy part entering into or through a natural orifice, subsequent encounter",170316bf54088f06e5da2549ad6c8409d896a24e521637913a8326cc09d0b9b9,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W44B4XS,"Plastic jewelry entering via natural orifice, sequela","Plastic jewelry entering into or through a natural orifice, sequela",28d705e085118549c11ff5c0741cadf0a540531fbcdd2660b6eed13e5ee87baf,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W44D2XD,"Magnetic metal coin entering via natural orifice, subs","Magnetic metal coin entering into or through a natural orifice, subsequent encounter",3273faf28f450b0bcf35c950d8c9e65cc5dc837c923a16dcecb7fc35a141d798,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W44E2XS,"Non-magnetic metal coin entering via natrl orifice, sequela","Non-magnetic metal coin entering into or through a natural orifice, sequela",f3b3b9df4c3c75e8d3170cc80ebc983cbeaea879bc286d95f866550ebca3d5f6,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W44F2XA,"Rubber band entering via natural orifice, initial encounter","Rubber band entering into or through a natural orifice, initial encounter",c3c61a0ad21bc1473086185b0de35d69eb040f103cd3088ba19bbf669a597536,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W44F3XS,"Food entering into or through a natural orifice, sequela","Food entering into or through a natural orifice, sequela",4bbdc062f7969e42b721f951822ee284bb5a69f1781e27669a619ca294cb28e8,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W44G3XA,"Combin metal & plastic jewelry entering via natrl orfc, init","Combination metal and plastic jewelry entering into or through a natural orifice, initial encounter",ec7703b40adf18d7886869b7b769555844aeb59ce762d6ccc4729ea65b56a6b2,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W501XXD,"Accidental kick by another person, subsequent encounter","Accidental kick by another person, subsequent encounter",24c05a528362eedaaa744850c58089a20374085590820e7205fa082977d67fd2,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W501XXS,"Accidental kick by another person, sequela","Accidental kick by another person, sequela",aa8b91afe2cad215783f4c0f7c23335ba314d3d829f99497cf8799b575d41acd,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W5532XD,"Struck by other hoof stock, subsequent encounter","Struck by other hoof stock, subsequent encounter",12b82e14966f3caf3605902f6fc235f2c6a60618452d51e7f9c04b0b3c14d940,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W5541XD,"Bitten by pig, subsequent encounter","Bitten by pig, subsequent encounter",89ac7240367e9c86c2af1e5cac64137e958836b01112ea7634279fa300fac62f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W5549XS,"Other contact with pig, sequela","Other contact with pig, sequela",15abab21040475f03f119dd35f975997cc5cc71cdb2bc499de14bf9c4067649a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W5641XS,"Bitten by shark, sequela","Bitten by shark, sequela",b1721bc8b09b0f6ca13a7a431e4da1acb43a057e58cf157a55f36715514ecdce,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W5659XD,"Other contact with other fish, subsequent encounter","Other contact with other fish, subsequent encounter",fb20b9a6b150cea2a96427b298335f0009ef0fc59ab6db493391cb8555a370ef,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W5689XD,"Oth contact with oth nonvenomous marine animals, subs encntr","Other contact with other nonvenomous marine animals, subsequent encounter",b7adee0a3e7ed386c25c6dad4ec7d6976c55299790aeac8aff6ec5400a613fb7,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W5801XA,"Bitten by alligator, initial encounter","Bitten by alligator, initial encounter",8de7c83add624c74c2690458c49a80268711c6e94bbf504cc7a9a394ef7d8d12,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W5809XD,"Other contact with alligator, subsequent encounter","Other contact with alligator, subsequent encounter",c90804cc9799eb32c9f99fe142a814f808201ef925c0113bb560109b577bf9db,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W5809XS,"Other contact with alligator, sequela","Other contact with alligator, sequela",0eea80f2494bacffccabba3d0e17a9ed7b400390a32f10cfaf2f296046137b9e,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W5819XA,"Other contact with crocodile, initial encounter","Other contact with crocodile, initial encounter",7831c0ba856d508eef894529fca42131110f5b5c36de795bc0884b9690c0ab84,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W5922XA,"Struck by turtle, initial encounter","Struck by turtle, initial encounter",c3d73756e7b6234cbdc11c3d51e651743cd5a8d195b38434b2225c7eb76d3721,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W5989XA,"Other contact with other nonvenomous reptiles, init encntr","Other contact with other nonvenomous reptiles, initial encounter",d890705d2036b12303880017213c4cdb70ed005367c99a6ef30c07692b5b256f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W60XXXA,"Cntct w nonvenom plant thorns & spines & sharp leaves, init","Contact with nonvenomous plant thorns and spines and sharp leaves, initial encounter",31141edb76810146dff57297e8af560cec264de060f0d3829775dd1fcf49baba,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W6119XD,"Other contact with macaw, subsequent encounter","Other contact with macaw, subsequent encounter",e64d4d998b46efb6447379779116e9278a1d3992a0e49221f2fe7b0a4cdfa037,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W6142XA,"Struck by turkey, initial encounter","Struck by turkey, initial encounter",52908ca48a4cff8454da5a55718c0502cc07a188f04d91aecf5ec87a9048dea3,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W6192XA,"Struck by other birds, initial encounter","Struck by other birds, initial encounter",ae92e80ac7bf310cf9a04a5834624f92aefb76f05545cb76bfd10006bda8ef1a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W67XXXD,"Accidental drown while in swimming-pool, subs","Accidental drowning and submersion while in swimming-pool, subsequent encounter",e09823cefb2ca7e04ed01686b1f9832be8e68a60f66d861c707246bf9dbbd070,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W860XXD,"Exposure to domestic wiring and appliances, subs encntr","Exposure to domestic wiring and appliances, subsequent encounter",3ad0718d6e2153abb66467429074518a2b17071e1a50d40ae59c92143884fe58,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W880XXA,"Exposure to X-rays, initial encounter","Exposure to X-rays, initial encounter",32defb5729353c91f8c9ce87a77f5ac81319699485aa5d154adf8e960ed3032a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W899XXD,"Expsr to unsp man-made visible and ultraviolet light, subs","Exposure to unspecified man-made visible and ultraviolet light, subsequent encounter",e87957d8d03a5605c5309271c24261f91fa566c9b90b97174c27266023d44aab,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W902XXA,"Exposure to laser radiation, initial encounter","Exposure to laser radiation, initial encounter",046f8a2675a9861b73f7bf0e57a047df26809ffae9985664a42fdd33f3494b69,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W938XXD,"Exposure to oth excessive cold of man-made origin, subs","Exposure to other excessive cold of man-made origin, subsequent encounter",b557d5de1e3765eaafd101d05bd0d27668ae1173863c7904186faccfbbbe6f1f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W940XXA,"Exposure to prolonged high air pressure, initial encounter","Exposure to prolonged high air pressure, initial encounter",022f2ad0c0cff312b04654f646a2aaafa88ed57fd3f4a76caff8affa15aa2343,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W9411XD,"Expsr to resdnce or prolonged visit at high altitude, subs","Exposure to residence or prolonged visit at high altitude, subsequent encounter",688c649b347bfaaecebc12441da8ccdcef47fb2b68ef4ac45041ad05b1f29785,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
W9439XD,"Expsr to oth rapid changes in air pressr dur descent, subs","Exposure to other rapid changes in air pressure during descent, subsequent encounter",a4053567babea4d6a4c538a9deb407b8cc32b79b6ea891fbb3899cc504b06f02,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
X003XXA,"Fall from burning bldg in uncontrolled fire, init","Fall from burning building or structure in uncontrolled fire, initial encounter",5fb77583e03c727ca086ef4dd0d3679e8c3e71022ad2634de543f6467bcc2824,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
X013XXS,"Fall due to uncontrolled fire, not in bldg, sequela","Fall due to uncontrolled fire, not in building or structure, sequela",d7465915c8ca0a56fa8e9b3c6eb8ef633b92f413d1d2470cffb465f8e5361947,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
X014XXA,"Hit by object due to uncontrolled fire, not in bldg, init","Hit by object due to uncontrolled fire, not in building or structure, initial encounter",9c88f2af47ebdfba28444bf81007dd0510c1fc7063437f2fbcffb20af2ac0c31,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
X022XXD,"Injury due to collapse of burning bldg in ctrl fire, subs","Injury due to collapse of burning building or structure in controlled fire, subsequent encounter",6eba29278e416a2ddfc4a11a4d5215febe041bd2a5eef67c6744b64f90f879ce,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
X031XXD,"Exposure to smoke in controlled fire, not in bldg, subs","Exposure to smoke in controlled fire, not in building or structure, subsequent encounter",74bff3f34916a7952b5a6a4cb2d25a6ea4bd514277058d8a6a1f5a78ea64245c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
X031XXS,"Exposure to smoke in controlled fire, not in bldg, sequela","Exposure to smoke in controlled fire, not in building or structure, sequela",89e3440d13de9249895ae21830c2bff606205b51315c6dbf09d5f60d8bef4d44,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
X063XXA,"Exposure to melting of oth clothing and apparel, init encntr","Exposure to melting of other clothing and apparel, initial encounter",cb0534dcd8fb09dc3ec421666e1876fe7c5866058550e16616d3736903857602,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
X0809XA,"Exposure to bed fire due to oth burning material, init","Exposure to bed fire due to other burning material, initial encounter",285a9ba068b216b2bda81501a9c82b55e33404515e35f418f9b864681b7f8642,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
X111XXA,"Contact with running hot water, initial encounter","Contact with running hot water, initial encounter",c3a1d6a713610da245ec2b3f3e2ac03a30947e89097e5e281e4fb3a44630e972,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
X131XXA,"Other contact with steam and other hot vapors, init encntr","Other contact with steam and other hot vapors, initial encounter",c3f2d2d09ce8b489d155bd428d994f9da2e9b14f78aaafa9c79c494066d273da,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T8049XS,"Oth Rh incompat react due to tranfs of bld/bld prod, sequela","Other Rh incompatibility reaction due to transfusion of blood or blood products, sequela",dfa3169f9abe11e80dee1ad810dc66f58453f413439fe11e2ae99e57db6a5ff0,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T8062XS,"Other serum reaction due to vaccination, sequela","Other serum reaction due to vaccination, sequela",72dbe143a116b17670e43ff63e23f45d23c67261931b56c43aa83b0daf8ef568,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T8082XS,"Complication of immune effector cellular therapy, sequela","Complication of immune effector cellular therapy, sequel",1135a5b2c88400db786430359aba7158214175042e212cc5cf27d369bb20f4f8,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T8089XS,"Oth comp fol infusion, tranfs and theraputc inject, sequela","Other complications following infusion, transfusion and therapeutic injection, sequela",cb3b68c4d7cde63598866ce0e4419445555fff119c040255c10382027fe688f6,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T80911D,"Delayed hemolytic transfs react, unsp incompatibility, subs","Delayed hemolytic transfusion reaction, unspecified incompatibility, subsequent encounter",33891fa82e58f4eb76611fc42a19e439c5242220b1ea2639178ffc43c1f39fbc,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T80A19S,"Non-ABO incompat w hemolytic transfs react, unsp, sequela","Non-ABO incompatibility with hemolytic transfusion reaction, unspecified, sequela",a05263906de1f536ec2008af5ad323f9d56a1638f0b43d042df780ac264eb3f5,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T8110XS,"Postprocedural shock unspecified, sequela","Postprocedural shock unspecified, sequela",dffdc13265a05e935bfc4828aae62070fd92b041b7c87ecedc6db1ccf0a22afa,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T8119XS,"Other postprocedural shock, sequela","Other postprocedural shock, sequela",4324ffd28138b9aab74e057449e4f48beb571c4b6c7f5b7bfaf59bbb8f27ba7d,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T81321A,"Disrupt/dehisc closr int op (surg) wnd abd wl msl/fasc, init","Disruption or dehiscence of closure of internal operation (surgical) wound of abdominal wall muscle or fascia, initial encounter",0a926c473b4a1fb592b1ea94d022c3e02b973ea72d2937b6209e92a4a864f3b9,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T8133XS,"Disruption of traumatic injury wound repair, sequela","Disruption of traumatic injury wound repair, sequela",d044bce294355ebd6fdfc71cda0760346d28ba7c202a585ae7606d79a681db40,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
